WorkflowID,ID,AbstractIonID,IonDescription,Charge,Mass,RetentionTime,LeftRetentionTime,RightRetentionTime,FWHM,Area,FillStatus,FileID,StudyFileID
0,8677,5,[M+NH4]+1,1,194.1386610262471,5.656437467899429,5.605298413668525,5.785514163806489,0.039147465462231246,75603.7689298029,32,23859,F7
0,8678,23,[M-H]-1,-1,175.09755867624708,5.656437467899429,5.581013283202939,5.763479110005723,0.053069064450957416,208498.82933478494,128,23859,F7
0,8679,23,[M-H]-1,-1,826.5604426879553,10.864457017334507,10.76153996829405,11.083224635762123,0.07453299319299322,86793.9628510125,32,23859,F7
0,8680,1,[M+H]+1,1,70.06510678958702,0.9891802646325729,0.9274671840395086,1.2046963695601651,0.03737726799856199,275909.8659357382,8,23859,F7
0,8681,23,[M-H]-1,-1,185.0761955358127,6.634844520661397,5.869163459509371,6.769632238006068,0.24678329279753625,112421329.54221159,8,23859,F7
0,8682,25,[M+FA-H]-1,-1,231.08167479581272,6.634844520661397,5.877772419064655,6.769068429032379,0.2534298296238203,29983976.640308894,8,23859,F7
0,8683,24,[M-H-H2O]-1,-1,167.0656308758127,6.634844520661397,5.814690444032945,6.809013780930419,0.23269240263003865,13837853.782925926,8,23859,F7
0,8684,1,[M+H]+1,1,352.89750611110503,0.7494189668702314,0.7061476761400727,0.8396596002876785,0.031206692623745667,125061.51338478965,128,23859,F7
0,8685,1,[M+H]+1,1,420.88504006923824,0.7467487430039166,0.7055262969393403,0.839594968006896,0.02314900409365666,207013.01535658538,128,23859,F7
0,8686,1,[M+H]+1,1,828.5161858066735,5.844062511753628,5.791022840469647,6.0017365352464545,0.04685510167745236,97594.98752805438,32,23859,F7
0,8687,23,[M-H]-1,-1,830.591795251706,12.202537905991544,12.074973015568727,12.432080578587529,0.10283649662490398,122029.33396095833,32,23859,F7
0,8688,1,[M+H]+1,1,76.07565213230536,0.9725498227420314,0.9155352227774387,1.1664542634329174,0.032234710745186086,50901.108721740195,128,23859,F7
0,8689,1,[M+H]+1,1,227.1251153753147,0.9868282064142108,0.9454932601816274,1.1428602291709997,0.03155651338333576,23051.29344423864,32,23859,F7
0,8690,2,[M+Na]+1,1,249.10706004531468,0.9868282064142108,0.9445537271465001,1.0915061696953932,0.03509144344041244,25633.477003641754,32,23859,F7
0,8691,1,[M+H]+1,1,358.27289592774883,7.934098529139743,7.894824908863598,7.9883480749439135,0.030778372666618647,145805.3218438047,32,23859,F7
0,8692,1,[M+H]+1,1,578.3382445336911,5.488168974052043,5.425130515274264,5.661037582025674,0.05075290457704145,253383.01975399329,128,23859,F7
0,8693,1,[M+H]+1,1,148.06041806193687,0.8418423162995022,0.7830185647745422,1.003341884376973,0.04031331521534005,21725.871679165426,32,23859,F7
0,8694,2,[M+Na]+1,1,170.04236273193686,0.8418423162995022,0.7922955805115665,0.9411268549742476,0.03781911130004365,20381.68170332386,32,23859,F7
0,8695,3,[M+H-H2O]+1,1,130.04985340193687,0.8418423162995022,0.7710130736559406,0.9481399869253014,0.0424073367690688,146551.24979632284,8,23859,F7
0,8696,23,[M-H]-1,-1,146.04586480193686,0.8418423162995022,0.7886059282831873,0.982250162036994,0.040429540855621136,10956.77963419602,32,23859,F7
0,8697,24,[M-H-H2O]-1,-1,128.03530014193686,0.8418423162995022,0.7720399352863802,0.9593179278528068,0.03609245443854453,33133.537470591655,128,23859,F7
0,8698,1,[M+H]+1,1,746.6058418911142,12.728067594590678,12.575214168888564,12.961451834899421,0.1313788617567413,1480866.2913730238,128,23859,F7
0,8699,2,[M+Na]+1,1,768.5877865611143,12.728067594590678,12.571637089138147,12.960510349689173,0.14564725721804392,540340.7495035825,32,23859,F7
0,8700,1,[M+H]+1,1,285.133285729859,5.623727202237119,5.534939535262974,5.754491367556261,0.050470901581494525,100378.23657674123,8,23859,F7
0,8701,2,[M+Na]+1,1,307.115230399859,5.623727202237119,5.499974540265402,5.787357476890235,0.050037541418212185,98521.82838669524,32,23859,F7
0,8702,4,[M+K]+1,1,323.089167599859,5.623727202237119,5.559587777715804,5.72784100361337,0.048316768547377445,95133.69850125774,32,23859,F7
0,8703,5,[M+NH4]+1,1,302.159834819859,5.623727202237119,5.561429594723461,5.721531796486413,0.04759610606827547,93714.74419058546,32,23859,F7
0,8704,23,[M-H]-1,-1,283.118732469859,5.623727202237119,5.504199907037484,5.76772363881937,0.05396928917639876,57578.794184582446,8,23859,F7
0,8705,25,[M+FA-H]-1,-1,329.124211729859,5.623727202237119,5.512723795310749,5.794515047361394,0.049922125123400315,72332.24755851617,8,23859,F7
0,8706,1,[M+H]+1,1,305.2475379659562,8.20769053740563,8.162499268533995,8.271043301637514,0.054576660472667626,250163.8918546374,32,23859,F7
0,8707,2,[M+Na]+1,1,327.22948263595623,8.20769053740563,8.154686944629182,8.285114289269277,0.03821145595875149,170576.37571946366,32,23859,F7
0,8708,5,[M+NH4]+1,1,322.2740870559562,8.20769053740563,8.13003272137045,8.325379165553375,0.03822977121034121,170658.13521169385,32,23859,F7
0,8709,23,[M-H]-1,-1,303.23298470595626,8.20769053740563,8.154059388575025,8.30998606649081,0.0383239102816475,52548.861771453376,32,23859,F7
0,8710,4,[M+K]+1,1,343.20341983595625,8.20769053740563,8.169518365374971,8.256614166410534,0.0401893166343239,182512.69190487146,32,23859,F7
0,8711,1,[M+H]+1,1,176.1030098708258,0.8868891033781602,0.832630132513045,1.0021633391709748,0.039742297940643295,22182.47497627274,32,23859,F7
0,8712,2,[M+Na]+1,1,198.08495454082578,0.8868891033781602,0.8411553647293146,1.0002821587063009,0.037682027965257575,21032.519147306397,32,23859,F7
0,8713,6,[M+H-NH3]+1,1,159.07646078082578,0.8868891033781602,0.8333832832130758,1.0059556925972541,0.039280422768765,21924.675730299237,32,23859,F7
0,8714,23,[M-H]-1,-1,174.08845661082577,0.8868891033781602,0.8358589172736821,1.018039614595574,0.03669552428941501,10132.57033419311,32,23859,F7
0,8715,4,[M+K]+1,1,214.05889174082577,0.8868891033781602,0.8423100577318051,0.9457846318208555,0.03481133393590106,19430.218782947904,32,23859,F7
0,8716,2,[M+Na]+1,1,249.1460802730275,7.036969512245701,6.992056627867381,7.096683523851395,0.03329783860649771,473098.47210268094,8,23859,F7
0,8717,23,[M-H]-1,-1,129.05570337186947,4.841122567729729,4.768091424273185,5.121506134635937,0.06190303864648617,460547.3184241342,8,23859,F7
0,8718,1,[M+H]+1,1,410.85616457658637,0.752720263497307,0.7091036411478668,0.8390964269362858,0.038485796471688614,22982.177811212932,32,23859,F7
0,8719,1,[M+H]+1,1,240.26857984642697,8.586841191966348,8.512967121304287,8.784209721321412,0.04477777831176688,201410.83912519962,32,23859,F7
0,8720,1,[M+H]+1,1,478.2927179295114,7.741760029561345,7.687157340401155,7.825117322160544,0.03967630784777247,184982.63499038902,32,23859,F7
