CHROMATOGRAM
S:\raw data Q Exactive\@Experiments\DP00026-PhD Project\KU data\PCI-flowrate-IS-KU\Exp4\1uM\240815-PAN-001-Blank-1uM-05ulmin.raw
Data points: 117265
Time(min),ElutingPump_Pressure bar
16.204333333,368.97
16.2045,368.96
16.204666667,368.96
16.204833333,368.96
16.205,368.95
16.205166667,368.94
16.205333333,368.92
16.2055,368.9
16.205666667,368.88
16.205833333,368.89
16.206,368.91
16.206166667,368.92
16.206333333,368.91
16.2065,368.9
16.206666667,368.89
16.206833333,368.88
16.207,368.87
16.207166667,368.87
16.207333333,368.87
16.2075,368.86
16.207666667,368.85
16.207833333,368.83
16.208,368.82
16.208166667,368.81
16.208333333,368.8
16.2085,368.79
16.208666667,368.79
16.208833333,368.79
16.209,368.79
16.209166667,368.78
16.209333333,368.78
16.2095,368.78
16.209666667,368.78
16.209833333,368.77
16.21,368.77
16.210166667,368.78
16.210333333,368.79
16.2105,368.78
16.210666667,368.76
16.210833333,368.76
16.211,368.76
16.211166667,368.76
16.211333333,368.76
16.2115,368.77
16.211666667,368.78
16.211833333,368.78
16.212,368.77
16.212166667,368.76
16.212333333,368.75
16.2125,368.73
16.212666667,368.71
16.212833333,368.69
16.213,368.68
16.213166667,368.68
16.213333333,368.68
16.2135,368.67
16.213666667,368.66
16.213833333,368.65
16.214,368.63
16.214166667,368.61
16.214333333,368.59
16.2145,368.59
16.214666667,368.59
16.214833333,368.57
16.215,368.55
16.215166667,368.54
16.215333333,368.52
16.2155,368.5
16.215666667,368.48
16.215833333,368.47
16.216,368.46
16.216166667,368.46
16.216333333,368.44
16.2165,368.42
16.216666667,368.41
16.216833333,368.39
16.217,368.37
16.217166667,368.35
16.217333333,368.34
16.2175,368.33
16.217666667,368.32
16.217833333,368.3
16.218,368.29
16.218166667,368.28
16.218333333,368.27
16.2185,368.25
16.218666667,368.25
16.218833333,368.25
16.219,368.25
16.219166667,368.24
16.219333333,368.23
16.2195,368.23
16.219666667,368.23
16.219833333,368.23
16.22,368.23
16.220166667,368.24
16.220333333,368.23
16.2205,368.23
16.220666667,368.22
16.220833333,368.21
16.221,368.2
16.221166667,368.18
16.221333333,368.16
16.2215,368.14
16.221666667,368.14
16.221833333,368.14
16.222,368.13
16.222166667,368.11
16.222333333,368.1
16.2225,368.09
16.222666667,368.08
16.222833333,368.07
16.223,368.07
16.223166667,368.07
16.223333333,368.07
16.2235,368.05
16.223666667,368.03
16.223833333,368.01
16.224,367.99
16.224166667,367.97
16.224333333,367.96
16.2245,367.96
16.224666667,367.96
16.224833333,367.96
16.225,367.95
16.225166667,367.94
16.225333333,367.92
16.2255,367.9
16.225666667,367.87
16.225833333,367.85
16.226,367.84
16.226166667,367.84
16.226333333,367.84
16.2265,367.82
16.226666667,367.81
16.226833333,367.79
16.227,367.77
16.227166667,367.74
16.227333333,367.73
16.2275,367.73
16.227666667,367.72
16.227833333,367.7
16.228,367.69
16.228166667,367.69
16.228333333,367.68
16.2285,367.68
16.228666667,367.68
16.228833333,367.69
16.229,367.69
16.229166667,367.68
16.229333333,367.65
16.2295,367.64
16.229666667,367.63
16.229833333,367.62
16.23,367.61
16.230166667,367.61
16.230333333,367.62
16.2305,367.63
16.230666667,367.62
16.230833333,367.61
16.231,367.6
16.231166667,367.59
16.231333333,367.57
16.2315,367.56
16.231666667,367.57
16.231833333,367.58
16.232,367.59
16.232166667,367.59
16.232333333,367.59
16.2325,367.6
16.232666667,367.6
16.232833333,367.6
16.233,367.61
16.233166667,367.62
16.233333333,367.63
16.2335,367.64
16.233666667,367.64
16.233833333,367.64
16.234,367.63
16.234166667,367.63
16.234333333,367.62
16.2345,367.61
16.234666667,367.6
16.234833333,367.6
16.235,367.59
16.235166667,367.58
16.235333333,367.58
16.2355,367.57
16.235666667,367.56
16.235833333,367.55
16.236,367.56
16.236166667,367.55
16.236333333,367.54
16.2365,367.51
16.236666667,367.48
16.236833333,367.46
16.237,367.44
16.237166667,367.42
16.237333333,367.4
16.2375,367.39
16.237666667,367.39
16.237833333,367.39
16.238,367.38
16.238166667,367.38
16.238333333,367.38
16.2385,367.37
16.238666667,367.35
16.238833333,367.34
16.239,367.34
16.239166667,367.35
16.239333333,367.34
16.2395,367.32
16.239666667,367.3
16.239833333,367.29
16.24,367.29
16.240166667,367.3
16.240333333,367.33
16.2405,367.36
16.240666667,367.38
16.240833333,367.38
16.241,367.39
16.241166667,367.4
16.241333333,367.4
16.2415,367.4
16.241666667,367.41
16.241833333,367.43
16.242,367.45
16.242166667,367.46
16.242333333,367.46
16.2425,367.46
16.242666667,367.46
16.242833333,367.46
16.243,367.45
16.243166667,367.46
16.243333333,367.47
16.2435,367.48
16.243666667,367.48
16.243833333,367.48
16.244,367.48
16.244166667,367.47
16.244333333,367.46
16.2445,367.46
16.244666667,367.47
16.244833333,367.49
16.245,367.51
16.245166667,367.5
16.245333333,367.5
16.2455,367.5
16.245666667,367.49
16.245833333,367.48
16.246,367.48
16.246166667,367.49
16.246333333,367.5
16.2465,367.5
16.246666667,367.49
16.246833333,367.49
16.247,367.48
16.247166667,367.47
16.247333333,367.45
16.2475,367.45
16.247666667,367.45
16.247833333,367.45
16.248,367.43
16.248166667,367.4
16.248333333,367.38
16.2485,367.36
16.248666667,367.34
16.248833333,367.31
16.249,367.31
16.249166667,367.32
16.249333333,367.33
16.2495,367.31
16.249666667,367.31
16.249833333,367.31
16.25,367.3
16.250166667,367.29
16.250333333,367.29
16.2505,367.31
16.250666667,367.33
16.250833333,367.35
16.251,367.35
16.251166667,367.35
16.251333333,367.34
16.2515,367.33
16.251666667,367.32
16.251833333,367.32
16.252,367.33
16.252166667,367.34
16.252333333,367.34
16.2525,367.33
16.252666667,367.33
16.252833333,367.33
16.253,367.32
16.253166667,367.32
16.253333333,367.34
16.2535,367.37
16.253666667,367.39
16.253833333,367.39
16.254,367.39
16.254166667,367.39
16.254333333,367.38
16.2545,367.37
16.254666667,367.37
16.254833333,367.39
16.255,367.4
16.255166667,367.4
16.255333333,367.38
16.2555,367.36
16.255666667,367.34
16.255833333,367.32
16.256,367.31
16.256166667,367.31
16.256333333,367.32
16.2565,367.34
16.256666667,367.35
16.256833333,367.33
16.257,367.32
16.257166667,367.3
16.257333333,367.29
16.2575,367.27
16.257666667,367.26
16.257833333,367.26
16.258,367.26
16.258166667,367.23
16.258333333,367.2
16.2585,367.19
16.258666667,367.17
16.258833333,367.15
16.259,367.13
16.259166667,367.13
16.259333333,367.12
16.2595,367.12
16.259666667,367.1
16.259833333,367.08
16.26,367.06
16.260166667,367.03
16.260333333,367.01
16.2605,366.99
16.260666667,366.98
16.260833333,366.98
16.261,366.97
16.261166667,366.95
16.261333333,366.93
16.2615,366.91
16.261666667,366.89
16.261833333,366.86
16.262,366.85
16.262166667,366.86
16.262333333,366.86
16.2625,366.86
16.262666667,366.84
16.262833333,366.83
16.263,366.82
16.263166667,366.81
16.263333333,366.8
16.2635,366.82
16.263666667,366.83
16.263833333,366.85
16.264,366.85
16.264166667,366.85
16.264333333,366.85
16.2645,366.85
16.264666667,366.84
16.264833333,366.84
16.265,366.86
16.265166667,366.88
16.265333333,366.9
16.2655,366.89
16.265666667,366.89
16.265833333,366.9
16.266,366.91
16.266166667,366.91
16.266333333,366.93
16.2665,366.96
16.266666667,366.99
16.266833333,367
16.267,367
16.267166667,367
16.267333333,367
16.2675,366.99
16.267666667,366.98
16.267833333,366.99
16.268,367
16.268166667,367.02
16.268333333,367.02
16.2685,367.02
16.268666667,367.01
16.268833333,367
16.269,366.99
16.269166667,366.98
16.269333333,366.98
16.2695,366.99
16.269666667,366.99
16.269833333,366.97
16.27,366.96
16.270166667,366.95
16.270333333,366.94
16.2705,366.92
16.270666667,366.91
16.270833333,366.91
16.271,366.91
16.271166667,366.88
16.271333333,366.85
16.2715,366.84
16.271666667,366.83
16.271833333,366.82
16.272,366.81
16.272166667,366.82
16.272333333,366.83
16.2725,366.84
16.272666667,366.83
16.272833333,366.82
16.273,366.82
16.273166667,366.82
16.273333333,366.81
16.2735,366.81
16.273666667,366.82
16.273833333,366.84
16.274,366.86
16.274166667,366.85
16.274333333,366.85
16.2745,366.85
16.274666667,366.85
16.274833333,366.84
16.275,366.84
16.275166667,366.86
16.275333333,366.87
16.2755,366.87
16.275666667,366.86
16.275833333,366.86
16.276,366.85
16.276166667,366.85
16.276333333,366.84
16.2765,366.84
16.276666667,366.84
16.276833333,366.85
16.277,366.84
16.277166667,366.83
16.277333333,366.83
16.2775,366.83
16.277666667,366.82
16.277833333,366.81
16.278,366.82
16.278166667,366.84
16.278333333,366.87
16.2785,366.87
16.278666667,366.87
16.278833333,366.87
16.279,366.85
16.279166667,366.83
16.279333333,366.82
16.2795,366.83
16.279666667,366.84
16.279833333,366.83
16.28,366.81
16.280166667,366.81
16.280333333,366.8
16.2805,366.79
16.280666667,366.78
16.280833333,366.79
16.281,366.8
16.281166667,366.81
16.281333333,366.81
16.2815,366.8
16.281666667,366.8
16.281833333,366.8
16.282,366.78
16.282166667,366.77
16.282333333,366.77
16.2825,366.78
16.282666667,366.79
16.282833333,366.78
16.283,366.77
16.283166667,366.76
16.283333333,366.75
16.2835,366.74
16.283666667,366.74
16.283833333,366.76
16.284,366.77
16.284166667,366.77
16.284333333,366.75
16.2845,366.75
16.284666667,366.74
16.284833333,366.73
16.285,366.71
16.285166667,366.71
16.285333333,366.7
16.2855,366.69
16.285666667,366.68
16.285833333,366.66
16.286,366.64
16.286166667,366.62
16.286333333,366.6
16.2865,366.59
16.286666667,366.59
16.286833333,366.6
16.287,366.6
16.287166667,366.58
16.287333333,366.57
16.2875,366.56
16.287666667,366.54
16.287833333,366.51
16.288,366.49
16.288166667,366.48
16.288333333,366.48
16.2885,366.47
16.288666667,366.45
16.288833333,366.44
16.289,366.43
16.289166667,366.42
16.289333333,366.41
16.2895,366.41
16.289666667,366.42
16.289833333,366.43
16.29,366.43
16.290166667,366.42
16.290333333,366.41
16.2905,366.4
16.290666667,366.38
16.290833333,366.36
16.291,366.36
16.291166667,366.37
16.291333333,366.38
16.2915,366.37
16.291666667,366.36
16.291833333,366.35
16.292,366.34
16.292166667,366.33
16.292333333,366.32
16.2925,366.33
16.292666667,366.35
16.292833333,366.35
16.293,366.33
16.293166667,366.32
16.293333333,366.31
16.2935,366.29
16.293666667,366.27
16.293833333,366.27
16.294,366.28
16.294166667,366.29
16.294333333,366.29
16.2945,366.28
16.294666667,366.27
16.294833333,366.26
16.295,366.25
16.295166667,366.24
16.295333333,366.24
16.2955,366.25
16.295666667,366.26
16.295833333,366.25
16.296,366.24
16.296166667,366.23
16.296333333,366.22
16.2965,366.21
16.296666667,366.2
16.296833333,366.21
16.297,366.21
16.297166667,366.2
16.297333333,366.17
16.2975,366.16
16.297666667,366.16
16.297833333,366.15
16.298,366.14
16.298166667,366.15
16.298333333,366.16
16.2985,366.17
16.298666667,366.18
16.298833333,366.18
16.299,366.18
16.299166667,366.17
16.299333333,366.16
16.2995,366.15
16.299666667,366.16
16.299833333,366.18
16.3,366.21
16.300166667,366.22
16.300333333,366.22
16.3005,366.23
16.300666667,366.24
16.300833333,366.24
16.301,366.24
16.301166667,366.26
16.301333333,366.28
16.3015,366.28
16.301666667,366.26
16.301833333,366.26
16.302,366.26
16.302166667,366.26
16.302333333,366.25
16.3025,366.26
16.302666667,366.27
16.302833333,366.29
16.303,366.3
16.303166667,366.29
16.303333333,366.28
16.3035,366.26
16.303666667,366.24
16.303833333,366.21
16.304,366.21
16.304166667,366.21
16.304333333,366.22
16.3045,366.21
16.304666667,366.2
16.304833333,366.2
16.305,366.2
16.305166667,366.19
16.305333333,366.18
16.3055,366.2
16.305666667,366.22
16.305833333,366.22
16.306,366.21
16.306166667,366.21
16.306333333,366.21
16.3065,366.21
16.306666667,366.21
16.306833333,366.22
16.307,366.24
16.307166667,366.25
16.307333333,366.26
16.3075,366.26
16.307666667,366.26
16.307833333,366.25
16.308,366.24
16.308166667,366.23
16.308333333,366.24
16.3085,366.26
16.308666667,366.28
16.308833333,366.28
16.309,366.26
16.309166667,366.25
16.309333333,366.24
16.3095,366.23
16.309666667,366.23
16.309833333,366.25
16.31,366.27
16.310166667,366.28
16.310333333,366.26
16.3105,366.26
16.310666667,366.25
16.310833333,366.25
16.311,366.24
16.311166667,366.25
16.311333333,366.26
16.3115,366.27
16.311666667,366.27
16.311833333,366.26
16.312,366.26
16.312166667,366.25
16.312333333,366.24
16.3125,366.23
16.312666667,366.23
16.312833333,366.24
16.313,366.26
16.313166667,366.26
16.313333333,366.25
16.3135,366.25
16.313666667,366.24
16.313833333,366.23
16.314,366.23
16.314166667,366.25
16.314333333,366.26
16.3145,366.27
16.314666667,366.25
16.314833333,366.24
16.315,366.23
16.315166667,366.21
16.315333333,366.19
16.3155,366.19
16.315666667,366.2
16.315833333,366.21
16.316,366.21
16.316166667,366.2
16.316333333,366.2
16.3165,366.19
16.316666667,366.17
16.316833333,366.15
16.317,366.15
16.317166667,366.15
16.317333333,366.16
16.3175,366.14
16.317666667,366.13
16.317833333,366.12
16.318,366.1
16.318166667,366.07
16.318333333,366.05
16.3185,366.06
16.318666667,366.07
16.318833333,366.08
16.319,366.07
16.319166667,366.07
16.319333333,366.08
16.3195,366.08
16.319666667,366.08
16.319833333,366.09
16.32,366.11
16.320166667,366.12
16.320333333,366.13
16.3205,366.13
16.320666667,366.14
16.320833333,366.14
16.321,366.14
16.321166667,366.13
16.321333333,366.13
16.3215,366.14
16.321666667,366.16
16.321833333,366.16
16.322,366.15
16.322166667,366.15
16.322333333,366.14
16.3225,366.13
16.322666667,366.11
16.322833333,366.12
16.323,366.13
16.323166667,366.13
16.323333333,366.11
16.3235,366.09
16.323666667,366.08
16.323833333,366.07
16.324,366.06
16.324166667,366.06
16.324333333,366.07
16.3245,366.08
16.324666667,366.08
16.324833333,366.07
16.325,366.06
16.325166667,366.05
16.325333333,366.04
16.3255,366.02
16.325666667,366.02
16.325833333,366.02
16.326,366.03
16.326166667,366.01
16.326333333,365.99
16.3265,365.98
16.326666667,365.96
16.326833333,365.94
16.327,365.93
16.327166667,365.95
16.327333333,365.96
16.3275,365.96
16.327666667,365.95
16.327833333,365.95
16.328,365.95
16.328166667,365.95
16.328333333,365.94
16.3285,365.93
16.328666667,365.93
16.328833333,365.93
16.329,365.93
16.329166667,365.92
16.329333333,365.91
16.3295,365.9
16.329666667,365.89
16.329833333,365.88
16.33,365.89
16.330166667,365.89
16.330333333,365.9
16.3305,365.89
16.330666667,365.88
16.330833333,365.87
16.331,365.85
16.331166667,365.83
16.331333333,365.82
16.3315,365.84
16.331666667,365.85
16.331833333,365.85
16.332,365.84
16.332166667,365.84
16.332333333,365.83
16.3325,365.82
16.332666667,365.82
16.332833333,365.83
16.333,365.84
16.333166667,365.85
16.333333333,365.84
16.3335,365.83
16.333666667,365.82
16.333833333,365.81
16.334,365.8
16.334166667,365.78
16.334333333,365.78
16.3345,365.78
16.334666667,365.78
16.334833333,365.76
16.335,365.75
16.335166667,365.73
16.335333333,365.71
16.3355,365.69
16.335666667,365.68
16.335833333,365.68
16.336,365.68
16.336166667,365.67
16.336333333,365.65
16.3365,365.64
16.336666667,365.62
16.336833333,365.61
16.337,365.59
16.337166667,365.59
16.337333333,365.58
16.3375,365.59
16.337666667,365.58
16.337833333,365.58
16.338,365.57
16.338166667,365.56
16.338333333,365.55
16.3385,365.54
16.338666667,365.54
16.338833333,365.54
16.339,365.54
16.339166667,365.53
16.339333333,365.53
16.3395,365.53
16.339666667,365.53
16.339833333,365.52
16.34,365.53
16.340166667,365.54
16.340333333,365.55
16.3405,365.54
16.340666667,365.53
16.340833333,365.56
16.341,365.56
16.341166667,365.56
16.341333333,365.57
16.3415,365.58
16.341666667,365.59
16.341833333,365.59
16.342,365.61
16.342166667,365.62
16.342333333,365.62
16.3425,365.61
16.342666667,365.63
16.342833333,365.64
16.343,365.63
16.343166667,365.61
16.343333333,365.61
16.3435,365.62
16.343666667,365.62
16.343833333,365.61
16.344,365.6
16.344166667,365.6
16.344333333,365.58
16.3445,365.56
16.344666667,365.54
16.344833333,365.54
16.345,365.55
16.345166667,365.56
16.345333333,365.57
16.3455,365.6
16.345666667,365.62
16.345833333,365.62
16.346,365.6
16.346166667,365.59
16.346333333,365.6
16.3465,365.6
16.346666667,365.59
16.346833333,365.57
16.347,365.57
16.347166667,365.56
16.347333333,365.53
16.3475,365.51
16.347666667,365.52
16.347833333,365.54
16.348,365.54
16.348166667,365.53
16.348333333,365.52
16.3485,365.52
16.348666667,365.51
16.348833333,365.48
16.349,365.45
16.349166667,365.45
16.349333333,365.44
16.3495,365.42
16.349666667,365.4
16.349833333,365.38
16.35,365.38
16.350166667,365.37
16.350333333,365.36
16.3505,365.36
16.350666667,365.37
16.350833333,365.36
16.351,365.34
16.351166667,365.32
16.351333333,365.33
16.3515,365.32
16.351666667,365.29
16.351833333,365.25
16.352,365.23
16.352166667,365.22
16.352333333,365.21
16.3525,365.19
16.352666667,365.18
16.352833333,365.19
16.353,365.18
16.353166667,365.17
16.353333333,365.16
16.3535,365.17
16.353666667,365.17
16.353833333,365.17
16.354,365.17
16.354166667,365.19
16.354333333,365.2
16.3545,365.19
16.354666667,365.17
16.354833333,365.15
16.355,365.15
16.355166667,365.15
16.355333333,365.14
16.3555,365.13
16.355666667,365.13
16.355833333,365.12
16.356,365.1
16.356166667,365.09
16.356333333,365.12
16.3565,365.15
16.356666667,365.16
16.356833333,365.16
16.357,365.17
16.357166667,365.18
16.357333333,365.17
16.3575,365.16
16.357666667,365.15
16.357833333,365.17
16.358,365.18
16.358166667,365.18
16.358333333,365.16
16.3585,365.16
16.358666667,365.17
16.358833333,365.18
16.359,365.19
16.359166667,365.21
16.359333333,365.23
16.3595,365.23
16.359666667,365.22
16.359833333,365.21
16.36,365.23
16.360166667,365.23
16.360333333,365.21
16.3605,365.19
16.360666667,365.19
16.360833333,365.19
16.361,365.18
16.361166667,365.16
16.361333333,365.14
16.3615,365.13
16.361666667,365.11
16.361833333,365.09
16.362,365.08
16.362166667,365.09
16.362333333,365.09
16.3625,365.09
16.362666667,365.09
16.362833333,365.11
16.363,365.12
16.363166667,365.1
16.363333333,365.08
16.3635,365.08
16.363666667,365.09
16.363833333,365.08
16.364,365.07
16.364166667,365.06
16.364333333,365.07
16.3645,365.06
16.364666667,365.05
16.364833333,365.05
16.365,365.08
16.365166667,365.1
16.365333333,365.1
16.3655,365.09
16.365666667,365.1
16.365833333,365.1
16.366,365.08
16.366166667,365.05
16.366333333,365.04
16.3665,365.05
16.366666667,365.04
16.366833333,365.02
16.367,364.99
16.367166667,364.98
16.367333333,364.97
16.3675,364.96
16.367666667,364.94
16.367833333,364.95
16.368,364.97
16.368166667,364.97
16.368333333,364.96
16.3685,364.97
16.368666667,364.98
16.368833333,364.98
16.369,364.97
16.369166667,364.96
16.369333333,364.97
16.3695,364.97
16.369666667,364.96
16.369833333,364.95
16.37,364.95
16.370166667,364.96
16.370333333,364.96
16.3705,364.95
16.370666667,364.95
16.370833333,364.97
16.371,364.97
16.371166667,364.96
16.371333333,364.97
16.3715,365
16.371666667,365
16.371833333,364.99
16.372,364.96
16.372166667,364.96
16.372333333,364.96
16.3725,364.94
16.372666667,364.92
16.372833333,364.9
16.373,364.89
16.373166667,364.88
16.373333333,364.87
16.3735,364.87
16.373666667,364.9
16.373833333,364.92
16.374,364.92
16.374166667,364.92
16.374333333,364.93
16.3745,364.93
16.374666667,364.92
16.374833333,364.9
16.375,364.9
16.375166667,364.91
16.375333333,364.9
16.3755,364.88
16.375666667,364.86
16.375833333,364.86
16.376,364.85
16.376166667,364.84
16.376333333,364.83
16.3765,364.85
16.376666667,364.86
16.376833333,364.85
16.377,364.84
16.377166667,364.85
16.377333333,364.86
16.3775,364.84
16.377666667,364.82
16.377833333,364.81
16.378,364.82
16.378166667,364.81
16.378333333,364.8
16.3785,364.78
16.378666667,364.77
16.378833333,364.76
16.379,364.75
16.379166667,364.74
16.379333333,364.75
16.3795,364.77
16.379666667,364.77
16.379833333,364.77
16.38,364.78
16.380166667,364.8
16.380333333,364.8
16.3805,364.79
16.380666667,364.77
16.380833333,364.77
16.381,364.77
16.381166667,364.76
16.381333333,364.74
16.3815,364.74
16.381666667,364.74
16.381833333,364.73
16.382,364.72
16.382166667,364.73
16.382333333,364.76
16.3825,364.77
16.382666667,364.77
16.382833333,364.77
16.383,364.78
16.383166667,364.77
16.383333333,364.75
16.3835,364.72
16.383666667,364.72
16.383833333,364.72
16.384,364.7
16.384166667,364.67
16.384333333,364.65
16.3845,364.64
16.384666667,364.62
16.384833333,364.61
16.385,364.6
16.385166667,364.62
16.385333333,364.62
16.3855,364.6
16.385666667,364.58
16.385833333,364.59
16.386,364.59
16.386166667,364.57
16.386333333,364.54
16.3865,364.54
16.386666667,364.55
16.386833333,364.55
16.387,364.54
16.387166667,364.53
16.387333333,364.53
16.3875,364.52
16.387666667,364.5
16.387833333,364.48
16.388,364.49
16.388166667,364.49
16.388333333,364.48
16.3885,364.47
16.388666667,364.48
16.388833333,364.49
16.389,364.48
16.389166667,364.46
16.389333333,364.44
16.3895,364.44
16.389666667,364.43
16.389833333,364.41
16.39,364.38
16.390166667,364.37
16.390333333,364.35
16.3905,364.32
16.390666667,364.29
16.390833333,364.3
16.391,364.32
16.391166667,364.32
16.391333333,364.32
16.3915,364.32
16.391666667,364.33
16.391833333,364.32
16.392,364.3
16.392166667,364.28
16.392333333,364.29
16.3925,364.29
16.392666667,364.29
16.392833333,364.28
16.393,364.28
16.393166667,364.28
16.393333333,364.27
16.3935,364.26
16.393666667,364.27
16.393833333,364.29
16.394,364.29
16.394166667,364.28
16.394333333,364.27
16.3945,364.28
16.394666667,364.28
16.394833333,364.26
16.395,364.23
16.395166667,364.23
16.395333333,364.23
16.3955,364.22
16.395666667,364.2
16.395833333,364.18
16.396,364.18
16.396166667,364.17
16.396333333,364.15
16.3965,364.14
16.396666667,364.16
16.396833333,364.17
16.397,364.17
16.397166667,364.17
16.397333333,364.19
16.3975,364.19
16.397666667,364.16
16.397833333,364.13
16.398,364.11
16.398166667,364.11
16.398333333,364.1
16.3985,364.08
16.398666667,364.06
16.398833333,364.06
16.399,364.05
16.399166667,364.03
16.399333333,364.02
16.3995,364.04
16.399666667,364.06
16.399833333,364.06
16.4,364.06
16.400166667,364.06
16.400333333,364.06
16.4005,364.03
16.400666667,364
16.400833333,363.98
16.401,363.99
16.401166667,363.99
16.401333333,363.98
16.4015,363.96
16.401666667,363.96
16.401833333,363.95
16.402,363.94
16.402166667,363.93
16.402333333,363.94
16.4025,363.95
16.402666667,363.94
16.402833333,363.93
16.403,363.93
16.403166667,363.94
16.403333333,363.93
16.4035,363.91
16.403666667,363.89
16.403833333,363.89
16.404,363.89
16.404166667,363.88
16.404333333,363.86
16.4045,363.85
16.404666667,363.84
16.404833333,363.82
16.405,363.8
16.405166667,363.79
16.405333333,363.79
16.4055,363.77
16.405666667,363.75
16.405833333,363.73
16.406,363.74
16.406166667,363.73
16.406333333,363.7
16.4065,363.66
16.406666667,363.65
16.406833333,363.65
16.407,363.63
16.407166667,363.6
16.407333333,363.58
16.4075,363.57
16.407666667,363.55
16.407833333,363.53
16.408,363.52
16.408166667,363.54
16.408333333,363.56
16.4085,363.56
16.408666667,363.56
16.408833333,363.58
16.409,363.59
16.409166667,363.58
16.409333333,363.56
16.4095,363.55
16.409666667,363.56
16.409833333,363.55
16.41,363.52
16.410166667,363.48
16.410333333,363.47
16.4105,363.45
16.410666667,363.43
16.410833333,363.41
16.411,363.42
16.411166667,363.43
16.411333333,363.41
16.4115,363.38
16.411666667,363.37
16.411833333,363.37
16.412,363.35
16.412166667,363.32
16.412333333,363.3
16.4125,363.3
16.412666667,363.29
16.412833333,363.27
16.413,363.24
16.413166667,363.23
16.413333333,363.21
16.4135,363.19
16.413666667,363.16
16.413833333,363.15
16.414,363.15
16.414166667,363.14
16.414333333,363.12
16.4145,363.11
16.414666667,363.11
16.414833333,363.09
16.415,363.05
16.415166667,363.01
16.415333333,362.99
16.4155,362.97
16.415666667,362.94
16.415833333,362.91
16.416,362.9
16.416166667,362.88
16.416333333,362.86
16.4165,362.87
16.416666667,362.88
16.416833333,362.88
16.417,362.89
16.417166667,362.89
16.417333333,362.87
16.4175,362.87
16.417666667,362.86
16.417833333,362.85
16.418,362.85
16.418166667,362.84
16.418333333,362.84
16.4185,362.84
16.418666667,362.83
16.418833333,362.82
16.419,362.81
16.419166667,362.8
16.419333333,362.79
16.4195,362.78
16.419666667,362.76
16.419833333,362.76
16.42,362.76
16.420166667,362.77
16.420333333,362.76
16.4205,362.75
16.420666667,362.74
16.420833333,362.73
16.421,362.72
16.421166667,362.72
16.421333333,362.73
16.4215,362.74
16.421666667,362.73
16.421833333,362.71
16.422,362.7
16.422166667,362.69
16.422333333,362.68
16.4225,362.67
16.422666667,362.67
16.422833333,362.68
16.423,362.7
16.423166667,362.71
16.423333333,362.7
16.4235,362.7
16.423666667,362.69
16.423833333,362.69
16.424,362.68
16.424166667,362.69
16.424333333,362.7
16.4245,362.71
16.424666667,362.71
16.424833333,362.71
16.425,362.71
16.425166667,362.71
16.425333333,362.71
16.4255,362.72
16.425666667,362.74
16.425833333,362.76
16.426,362.76
16.426166667,362.75
16.426333333,362.76
16.4265,362.76
16.426666667,362.75
16.426833333,362.74
16.427,362.75
16.427166667,362.75
16.427333333,362.75
16.4275,362.74
16.427666667,362.73
16.427833333,362.72
16.428,362.71
16.428166667,362.7
16.428333333,362.69
16.4285,362.69
16.428666667,362.69
16.428833333,362.7
16.429,362.69
16.429166667,362.68
16.429333333,362.67
16.4295,362.66
16.429666667,362.65
16.429833333,362.65
16.43,362.66
16.430166667,362.67
16.430333333,362.66
16.4305,362.63
16.430666667,362.62
16.430833333,362.61
16.431,362.6
16.431166667,362.59
16.431333333,362.6
16.4315,362.61
16.431666667,362.62
16.431833333,362.62
16.432,362.62
16.432166667,362.62
16.432333333,362.61
16.4325,362.6
16.432666667,362.58
16.432833333,362.58
16.433,362.58
16.433166667,362.59
16.433333333,362.58
16.4335,362.58
16.433666667,362.58
16.433833333,362.57
16.434,362.55
16.434166667,362.54
16.434333333,362.54
16.4345,362.53
16.434666667,362.51
16.434833333,362.49
16.435,362.48
16.435166667,362.45
16.435333333,362.43
16.4355,362.41
16.435666667,362.4
16.435833333,362.39
16.436,362.39
16.436166667,362.38
16.436333333,362.37
16.4365,362.36
16.436666667,362.35
16.436833333,362.34
16.437,362.33
16.437166667,362.33
16.437333333,362.33
16.4375,362.33
16.437666667,362.32
16.437833333,362.32
16.438,362.31
16.438166667,362.3
16.438333333,362.29
16.4385,362.3
16.438666667,362.32
16.438833333,362.33
16.439,362.32
16.439166667,362.32
16.439333333,362.33
16.4395,362.33
16.439666667,362.33
16.439833333,362.34
16.44,362.36
16.440166667,362.37
16.440333333,362.38
16.4405,362.37
16.440666667,362.37
16.440833333,362.37
16.441,362.37
16.441166667,362.37
16.441333333,362.38
16.4415,362.4
16.441666667,362.43
16.441833333,362.45
16.442,362.46
16.442166667,362.47
16.442333333,362.46
16.4425,362.45
16.442666667,362.45
16.442833333,362.46
16.443,362.47
16.443166667,362.48
16.443333333,362.47
16.4435,362.48
16.443666667,362.49
16.443833333,362.5
16.444,362.5
16.444166667,362.51
16.444333333,362.51
16.4445,362.52
16.444666667,362.53
16.444833333,362.53
16.445,362.54
16.445166667,362.54
16.445333333,362.54
16.4455,362.53
16.445666667,362.53
16.445833333,362.53
16.446,362.54
16.446166667,362.54
16.446333333,362.54
16.4465,362.54
16.446666667,362.53
16.446833333,362.53
16.447,362.54
16.447166667,362.56
16.447333333,362.58
16.4475,362.58
16.447666667,362.59
16.447833333,362.6
